path,width,height
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_416/lumos_x_416_2.Dcm,1772,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_429/lumos_x_429_1.Dcm,1744,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_429/lumos_x_429_2.Dcm,1758,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_411/lumos_x_411_1.Dcm,1773,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_411/lumos_x_411_2.Dcm,2084,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_285/lumos_x_285_1.Dcm,1677,2930
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_285/lumos_x_285_2.Dcm,1681,2931
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_427/lumos_x_427_1.Dcm,1786,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_427/lumos_x_427_2.Dcm,1787,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_418/lumos_x_418_1.Dcm,1737,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_418/lumos_x_418_2.Dcm,2067,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_420/lumos_x_420_1.Dcm,2076,2962
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_420/lumos_x_420_2.Dcm,1938,2962
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_282/lumos_x_282_1.Dcm,1911,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_282/lumos_x_282_2.Dcm,1891,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_747/lumos_x_747_1.Dcm,1695,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_747/lumos_x_747_2.Dcm,1753,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_749/lumos_x_749_1.Dcm,1534,2709
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_749/lumos_x_749_2.Dcm,1636,2779
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_770/lumos_x_770_1.Dcm,1729,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_770/lumos_x_770_2.Dcm,1920,2649
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_748/lumos_x_748_1.Dcm,1754,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_748/lumos_x_748_2.Dcm,1746,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_741/lumos_x_741_1.Dcm,1740,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_741/lumos_x_741_2.Dcm,2071,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_746/lumos_x_746_1.Dcm,1712,2969
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_746/lumos_x_746_2.Dcm,1835,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_764/lumos_x_764_1.Dcm,1972,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_764/lumos_x_764_2.Dcm,1774,3156
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_763/lumos_x_763_1.Dcm,1316,2702
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_763/lumos_x_763_2.Dcm,1316,2700
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_755/lumos_x_755_1.Dcm,1742,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_755/lumos_x_755_2.Dcm,1757,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_752/lumos_x_752_1.Dcm,1495,2722
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_752/lumos_x_752_2.Dcm,1641,2552
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_753/lumos_x_753_1.Dcm,1487,2244
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_753/lumos_x_753_2.Dcm,1781,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_754/lumos_x_754_1.Dcm,1648,2843
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_754/lumos_x_754_2.Dcm,1917,2818
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_762/lumos_x_762_1.Dcm,1771,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_762/lumos_x_762_2.Dcm,1768,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_765/lumos_x_765_1.Dcm,1724,2771
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_765/lumos_x_765_2.Dcm,2046,2980
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_743/lumos_x_743_1.Dcm,1703,2442
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_743/lumos_x_743_2.Dcm,1423,2224
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_744/lumos_x_744_1.Dcm,1332,2591
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_744/lumos_x_744_2.Dcm,1621,2468
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_745/lumos_x_745_1.Dcm,2032,2983
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_745/lumos_x_745_2.Dcm,1954,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_742/lumos_x_742_1.Dcm,1797,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_742/lumos_x_742_2.Dcm,2376,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_760/lumos_x_760_1.Dcm,1567,2785
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_760/lumos_x_760_2.Dcm,1707,2924
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_758/lumos_x_758_1.Dcm,1605,2595
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_758/lumos_x_758_2.Dcm,1782,2499
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_767/lumos_x_767_1.Dcm,1569,2486
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_767/lumos_x_767_2.Dcm,1616,2524
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_751/lumos_x_751_1.Dcm,1709,2435
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_751/lumos_x_751_2.Dcm,1848,2608
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_769/lumos_x_769_1.Dcm,1502,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_769/lumos_x_769_2.Dcm,1790,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_756/lumos_x_756_1.Dcm,1504,2817
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_756/lumos_x_756_2.Dcm,1742,2291
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_768/lumos_x_768_1.Dcm,1445,2437
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_768/lumos_x_768_2.Dcm,1787,2695
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_757/lumos_x_757_1.Dcm,1685,2951
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_757/lumos_x_757_2.Dcm,1687,2952
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_750/lumos_x_750_1.Dcm,1706,2500
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_750/lumos_x_750_2.Dcm,1705,2559
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_759/lumos_x_759_1.Dcm,1325,2404
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_759/lumos_x_759_2.Dcm,1806,2174
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_766/lumos_x_766_1.Dcm,1786,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_766/lumos_x_766_2.Dcm,1782,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_761/lumos_x_761_1.Dcm,1825,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_741_770_dcm/lumos_x_761/lumos_x_761_2.Dcm,2032,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_693/lumos_x_693_1.Dcm,1758,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_693/lumos_x_693_2.Dcm,1848,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_693/lumos_x_693_3.Dcm,3001,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_693/lumos_x_693_4.Dcm,1765,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_694/lumos_x_694_1.Dcm,1737,2979
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_694/lumos_x_694_2.Dcm,1854,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_695/lumos_x_695_1.Dcm,1732,2961
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_695/lumos_x_695_2.Dcm,1716,2958
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_692/lumos_x_692_1.Dcm,1787,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_692/lumos_x_692_2.Dcm,1785,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_740/lumos_x_740_1.Dcm,1480,2418
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_740/lumos_x_740_2.Dcm,1579,2332
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_725/lumos_x_725_1.Dcm,1325,2204
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_725/lumos_x_725_2.Dcm,1596,2569
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_722/lumos_x_722_1.Dcm,1736,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_722/lumos_x_722_2.Dcm,2149,2993
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_714/lumos_x_714_1.Dcm,1812,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_714/lumos_x_714_2.Dcm,1951,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_713/lumos_x_713_1.Dcm,1489,2715
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_713/lumos_x_713_2.Dcm,1770,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_712/lumos_x_712_1.Dcm,1736,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_712/lumos_x_712_2.Dcm,1736,2985
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_715/lumos_x_715_1.Dcm,1702,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_715/lumos_x_715_2.Dcm,1669,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_723/lumos_x_723_1.Dcm,1697,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_723/lumos_x_723_2.Dcm,1703,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_724/lumos_x_724_1.Dcm,1720,2952
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_724/lumos_x_724_2.Dcm,1887,2959
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_706/lumos_x_706_1.Dcm,1693,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_706/lumos_x_706_2.Dcm,2079,2965
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_739/lumos_x_739_1.Dcm,1715,2983
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_739/lumos_x_739_2.Dcm,1702,2998
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_701/lumos_x_701_1.Dcm,1459,2997
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_701/lumos_x_701_2.Dcm,1790,2758
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_737/lumos_x_737_1.Dcm,1714,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_737/lumos_x_737_2.Dcm,1729,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_708/lumos_x_708_1.Dcm,1780,2336
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_708/lumos_x_708_2.Dcm,1787,2554
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_730/lumos_x_730_1.Dcm,1922,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_730/lumos_x_730_2.Dcm,1911,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_731/lumos_x_731_1.Dcm,1731,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_731/lumos_x_731_2.Dcm,1724,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_736/lumos_x_736_1.Dcm,1792,2983
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_736/lumos_x_736_2.Dcm,1827,2981
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_709/lumos_x_709_1.Dcm,1707,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_709/lumos_x_709_2.Dcm,1851,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_700/lumos_x_700_1.Dcm,1388,2591
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_700/lumos_x_700_2.Dcm,1879,2416
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_707/lumos_x_707_1.Dcm,1736,2985
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_707/lumos_x_707_2.Dcm,1698,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_738/lumos_x_738_1.Dcm,1390,2532
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_738/lumos_x_738_2.Dcm,1735,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_675/lumos_x_675_1.Dcm,1512,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_675/lumos_x_675_2.Dcm,1565,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_681/lumos_x_681_1.Dcm,2954,2485
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_681/lumos_x_681_2.Dcm,2062,2993
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_686/lumos_x_686_1.Dcm,1737,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_686/lumos_x_686_2.Dcm,1727,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_672/lumos_x_672_1.Dcm,1255,2415
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_672/lumos_x_672_2.Dcm,1726,2955
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_688/lumos_x_688_1.Dcm,1881,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_688/lumos_x_688_2.Dcm,1921,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_689/lumos_x_689_1.Dcm,1462,2412
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_689/lumos_x_689_2.Dcm,2101,2345
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_673/lumos_x_673_1.Dcm,1777,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_673/lumos_x_673_2.Dcm,1903,2905
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_687/lumos_x_687_1.Dcm,1318,2215
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_687/lumos_x_687_2.Dcm,1869,2271
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_680/lumos_x_680_1.Dcm,1723,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_680/lumos_x_680_2.Dcm,1732,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_674/lumos_x_674_1.Dcm,1657,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_674/lumos_x_674_2.Dcm,1478,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_699/lumos_x_699_1.Dcm,1741,2699
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_699/lumos_x_699_2.Dcm,2034,2771
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_697/lumos_x_697_1.Dcm,1741,2425
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_697/lumos_x_697_2.Dcm,1330,2166
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_690/lumos_x_690_1.Dcm,1682,2957
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_690/lumos_x_690_2.Dcm,1680,2945
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_691/lumos_x_691_1.Dcm,1539,2472
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_691/lumos_x_691_2.Dcm,1781,2544
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_696/lumos_x_696_1.Dcm,1546,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_696/lumos_x_696_2.Dcm,1744,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_698/lumos_x_698_1.Dcm,1761,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_698/lumos_x_698_2.Dcm,1692,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_721/lumos_x_721_1.Dcm,1554,2640
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_721/lumos_x_721_2.Dcm,1926,2963
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_719/lumos_x_719_1.Dcm,1488,2647
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_719/lumos_x_719_2.Dcm,1549,2508
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_726/lumos_x_726_1.Dcm,1779,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_726/lumos_x_726_2.Dcm,1890,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_710/lumos_x_710_1.Dcm,1407,2350
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_710/lumos_x_710_2.Dcm,1623,2345
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_728/lumos_x_728_1.Dcm,1373,2341
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_728/lumos_x_728_2.Dcm,1684,2162
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_717/lumos_x_717_1.Dcm,1561,2118
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_717/lumos_x_717_2.Dcm,1813,1860
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_729/lumos_x_729_1.Dcm,1990,2980
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_729/lumos_x_729_2.Dcm,1929,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_716/lumos_x_716_1.Dcm,1204,2890
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_716/lumos_x_716_2.Dcm,1672,2663
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_711/lumos_x_711_1.Dcm,1740,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_711/lumos_x_711_2.Dcm,2093,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_718/lumos_x_718_1.Dcm,1737,2972
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_718/lumos_x_718_2.Dcm,2127,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_727/lumos_x_727_1.Dcm,1720,2952
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_727/lumos_x_727_2.Dcm,2284,2953
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_720/lumos_x_720_1.Dcm,1483,2247
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_720/lumos_x_720_2.Dcm,1642,2958
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_702/lumos_x_702_1.Dcm,1280,2378
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_702/lumos_x_702_2.Dcm,1685,2927
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_705/lumos_x_705_1.Dcm,1524,2313
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_705/lumos_x_705_2.Dcm,1581,2524
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_733/lumos_x_733_1.Dcm,1461,2606
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_733/lumos_x_733_2.Dcm,1769,2647
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_734/lumos_x_734_1.Dcm,1768,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_734/lumos_x_734_2.Dcm,1777,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_735/lumos_x_735_1.Dcm,1460,2664
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_735/lumos_x_735_2.Dcm,1739,2644
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_732/lumos_x_732_1.Dcm,1717,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_732/lumos_x_732_2.Dcm,1715,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_704/lumos_x_704_1.Dcm,1762,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_704/lumos_x_704_2.Dcm,1422,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_703/lumos_x_703_1.Dcm,1756,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_703/lumos_x_703_2.Dcm,1743,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_685/lumos_x_685_1.Dcm,1600,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_685/lumos_x_685_2.Dcm,1727,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_671/lumos_x_671_1.Dcm,1633,2788
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_671/lumos_x_671_2.Dcm,1780,2840
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_676/lumos_x_676_1.Dcm,1685,2950
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_676/lumos_x_676_2.Dcm,1676,2945
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_682/lumos_x_682_1.Dcm,1552,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_682/lumos_x_682_2.Dcm,2101,3000
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_671_740_dcm/lumos_x_678/lumos_x_678_1.Dcm,1621,2655
